target_id	length	eff_length	est_counts	tpm
	570	471	1.84339	0.23743
	682	583	0	0
	696	597	14.3123	1.45437
	566	467	2.41423	0.313618
	510	411	4.80247	0.708861
	667	568	4.77075	0.509539
	656	557	0	0
	411	312	0	0
	1298	1199	135.305	6.84596
	1685	1586	743.769	28.4494
	944	845	1811.27	130.037
	865	766	0	0
	536	437	24.5549	3.40876
	530	431	123.062	17.3215
	2432	2333	0	0
	1664	1565	333.086	12.9116
	962	863	201.061	14.1337
	419	320	17.3448	3.2882
	577	478	101.586	12.8927
	825	726	365.957	30.5796
	1932	1833	670.297	22.1842
	2274	2175	2174.98	60.6646
	2392	2293	347.958	9.20579
	2339	2240	409.048	11.0781
	1442	1343	0	0
	785	686	30.5111	2.69819
	718	619	23.5921	2.31214
	839	740	72.6113	5.95266
	3506	3407	0	0
	4286	4187	12.0599	0.174734
	4299	4200	0	0
	4104	4005	1.85889e-05	2.81572e-07
	4212	4113	0	0
	4527	4428	0	0
	837	738	0.139637	0.0114784
	2364	2265	0.0377673	0.00101155
	579	480	0	0
	486	387	0	0
	582	483	0	0
	407	308	0	0
	749	650	0.437851	0.040865
	659	560	0	0
	825	726	1.17974	0.0985798
	871	772	0.649828	0.0510646
	1252	1153	0.221064	0.0116313
	609	510	0	0
	487	388	0	0
	1739	1640	0	0
	7905	7806	1198.54	9.31454
	4364	4265	9.28892	0.132125
	7067	6968	739.086	6.43466
	888	789	50.1643	3.85706
	1760	1661	24.2071	0.884122
	2687	2588	18.5678	0.435247
	1557	1458	0	0
	1363	1264	0	0
	1790	1691	0	0
	403	304	0	0
	747	648	0	0
	522	423	0	0
	2508	2409	1	0.0251827
	3826	3727	2787.81	45.3777
	1324	1225	0	0
	1626	1527	5.16376	0.205147
	552	453	1.07222	0.143591
	654	555	0	0
	561	462	2.95321	0.387785
	1619	1520	0	0
	2728	2629	683.34	15.7683
	2934	2835	19.45	0.416203
	407	308	4.42014	0.87061
	483	384	4.03467	0.637405
	2906	2807	108.667	2.34851
	642	543	0	0
	770	671	0	0
	846	747	3.53536	0.287112
	1094	995	1.54637	0.0942818
	3480	3381	0	0
	6584	6485	439.991	4.11597
	3076	2977	0	0
	559	460	0	0
	1675	1576	3	0.115479
	567	468	0	0
	1792	1693	0	0
	556	457	0	0
	566	467	0	0
	522	423	0	0
	14615	14516	340.76	1.4241
	414	315	0	0
	3989	3890	928.238	14.476
	7496	7397	379.051	3.10871
	8717	8618	2030.61	14.2942
	6740	6641	516.73	4.72029
	8299	8200	393.096	2.90819
	4852	4753	0.024425	0.000311749
	6478	6379	334.007	3.17644
	1926	1827	0	0
	4250	4151	26.2255	0.383274
	4720	4621	0	0
	891	792	19.9741	1.52996
	2978	2879	26.6539	0.561639
	665	566	0	0
	5683	5584	33.2946	0.361716
	3237	3138	2.05436	0.0397157
	2528	2429	2.54271	0.0635051
	3532	3433	21.4986	0.379905
	2053	1954	21.3752	0.663629
	4324	4225	11.3324	0.162718
	3856	3757	9.51247	0.1536
	4712	4613	0	0
	2339	2240	0	0
	2749	2650	4.45375	0.101957
	1312	1213	0	0
	985	886	0	0
	202	103	0	0
	272	173	0	0
	262	163	0	0
	360	261	0	0
	441	342	0	0
	603	504	0	0
	5984	5885	2014.67	20.7681
	853	754	13.7473	1.10608
	2077	1978	18.7413	0.574794
	3090	2991	559.285	11.3437
	3151	3052	34.4489	0.684746
	973	874	2.58192	0.179213
	465	366	4.89794	0.811841
	581	482	24.9172	3.1361
	2817	2718	56.9718	1.2716
	3428	3329	17.991	0.327854
	548	449	0	0
	1768	1669	158.743	5.77003
	1572	1473	220.763	9.09206
	1449	1350	0	0
	666	567	0	0
	424	325	0	0
	884	785	0	0
	557	458	0	0
	696	597	7.71843	0.78432
	536	437	16.7752	2.32876
	729	630	20.6644	1.98985
	694	595	272.775	27.8117
	756	657	30.5602	2.82182
	1578	1479	44.3901	1.82077
	1774	1675	311.928	11.2974
	1553	1454	358.928	14.9755
	398	299	48.1433	9.76795
	1604	1505	0	0
	2292	2193	19.5935	0.542016
	4551	4452	202.301	2.75665
	663	564	0	0
	499	400	2	0.303325
	4093	3994	292.682	4.44557
	3981	3882	4.30452e-06	6.72678e-08
	4320	4221	12.6774	0.182202
	796	697	0	0
	6807	6708	65.6401	0.593629
	694	595	17.191	1.75276
	1004	905	80.0124	5.36349
	529	430	53.079	7.48847
	1088	989	2	0.12268
	2513	2414	4	0.100522
	568	469	1.0314	0.133411
	652	553	0	0
	1007	908	0	0
	478	379	0	0
	964	865	0	0
	547	448	9.68418	1.31136
	562	463	1.6243	0.212825
	1552	1453	91.0574	3.80179
	3980	3881	826.572	12.9204
	510	411	2.29447	0.338671
	614	515	11.587	1.3649
	538	439	5.07843	0.701784
	2994	2895	85.1286	1.78388
	4723	4624	43.5153	0.570903
	4208	4109	33.5239	0.494945
	494	395	1.31952	0.202655
	1814	1715	7.64136	0.270299
	547	448	0	0
	4519	4420	4981.59	68.3729
	585	486	0	0
	2267	2168	0	0
	3264	3165	172.298	3.30253
	848	749	0	0
	1421	1322	5.51099	0.252893
	584	485	8.55512	1.0701
	2588	2489	24.3022	0.592325
	2272	2173	0	0
	652	553	5.69564	0.624822
	450	351	13.9875	2.41753
	534	435	0	0
	2277	2178	6.18464	0.172264
	892	793	0	0
	546	447	4.51364	0.612574
	547	448	7.51113	1.01711
	558	459	3.66459	0.484342
	806	707	14.9286	1.28097
	1875	1776	20.8191	0.711143
	644	545	0	0
	735	636	0	0
	959	860	109.747	7.74161
	454	355	9.25815	1.5821
	588	489	17.839	2.21309
	2159	2060	51.2453	1.50913
	767	668	7.37095	0.6694
	1316	1217	192.594	9.60044
	1784	1685	29.9743	1.07917
	972	873	0	0
	1047	948	0	0
	1143	1044	0	0
	948	849	3.32814	0.237811
	969	870	8.42979	0.587809
	894	795	0	0
	1034	935	1.13756	0.0738075
	930	831	26.6514	1.94562
	524	425	0	0
	602	503	0	0
	609	510	0	0
	2091	1992	172.004	5.23828
	558	459	0	0
	557	458	0	0
	796	697	34.4531	2.99871
	1577	1478	0	0
	1931	1832	4382.29	145.116
	601	502	0	0
	684	585	3.77624	0.3916
	551	452	0	0
	545	446	3.85294	0.524078
	1950	1851	431.137	14.1302
	802	703	7.86914e-07	6.79064e-08
	910	811	6.44417	0.482042
	602	503	6.18425	0.74586
	570	471	13.7251	1.7678
	1172	1073	15.6427	0.884402
	1470	1371	2.5472	0.11271
	321	222	0	0
	580	481	8.08091	1.01919
	582	483	11.9559	1.50166
	673	574	53.3154	5.63481
	1305	1206	409.587	20.6033
	1618	1519	109.953	4.39126
	1803	1704	111.22	3.95962
	1661	1562	2247.47	87.2875
	2170	2071	273.508	8.01178
	2505	2406	1518.89	38.2974
	850	751	0	0
	1002	903	816.639	54.8632
	997	898	71.5345	4.83257
	242	143	0	0
	896	797	14.6659	1.11632
	594	495	53.4183	6.54672
	738	639	27.3736	2.59878
	545	446	0	0
	2544	2445	0	0
	2312	2213	0	0
	5431	5332	10.2374	0.116477
	1958	1859	0.43072	0.0140558
	700	601	0	0
	2230	2131	0	0
	2503	2404	0	0
	2120	2021	0	0
	561	462	0	0
	550	451	0	0
	577	478	0	0
	447	348	1.33184	0.232173
	318	219	0	0
	3556	3457	0	0
	4184	4085	0	0
	2624	2525	0.00162581	3.90614e-05
	690	591	0	0
	813	714	17.4448	1.4822
	661	562	5.02111	0.542003
	754	655	47.6964	4.41757
	2453	2354	508.179	13.0963
	2844	2745	74.9899	1.65729
	568	469	0	0
	1014	915	30.5471	2.02529
	554	455	0	0
	650	551	8.50123	0.935985
	657	558	21.8139	2.37158
	503	404	6.10599	0.916882
	569	470	15.6477	2.01972
	1360	1261	0.0451449	0.00217186
	2331	2232	116.724	3.17253
	1182	1083	86.2065	4.82892
	533	434	9.07476	1.26848
	5331	5232	10.5228	0.122012
	473	374	0	0
	757	658	0	0
	1607	1508	0	0
	346	247	0.503224	0.123596
	3772	3673	1605.15	26.5115
	3940	3841	37.6285	0.594308
	3827	3728	0	0
	7384	7285	31.1667	0.259538
	1988	1889	371.025	11.9154
	3066	2967	1816.34	37.1379
	415	316	26.0797	5.00673
	395	296	0	0
	450	351	10.306	1.78123
	547	448	0.253882	0.034379
	3812	3713	40	0.653542
	3941	3842	0	0
	1518	1419	0	0
	1024	925	0	0
	1395	1296	0	0
	1424	1325	472.829	21.6485
	2483	2384	25.4671	0.648055
	1432	1333	167.102	7.60484
	795	696	45.4346	3.96019
	552	453	6.0971	0.816514
	400	301	0	0
	596	497	7.55156	0.921762
	2657	2558	18.6599	0.442534
	1921	1822	0	0
	638	539	0	0
	594	495	1.79672	0.220198
	1413	1314	7.20328	0.332563
	1530	1431	0	0
	927	828	0	0
	540	441	0	0
	574	475	0	0
	2064	1965	0	0
	2431	2332	258.803	6.73254
	1512	1413	1.19737	0.0514073
	2409	2310	0	0
	566	467	0	0
	1184	1085	38.95	2.17779
	5020	4921	520.514	6.41679
	1002	903	58.304	3.91696
	597	498	0	0
	1275	1176	0	0
	562	463	14.1821	1.85822
	1239	1140	0	0
	506	407	1.72877	0.25768
	1012	913	12.5484	0.833788
	2332	2233	814.189	22.1195
	760	661	60.9906	5.59757
	1623	1524	0	0
	504	405	12.3141	1.84453
	3339	3240	93.5376	1.75138
	2396	2297	743.255	19.6298
	881	782	0	0
	1467	1368	0	0
	1548	1449	0	0
	1293	1194	0	0
	642	543	0	0
	801	702	0	0
	770	671	0	0
	1729	1630	3.14978	0.117228
	4018	3919	0	0
	2980	2881	3.27023	0.0688611
	3216	3117	0	0
	5390	5291	1043.67	11.9665
	1590	1491	0	0
	5089	4990	2062.98	25.0804
	4399	4300	0	0
	3492	3393	54.8315	0.980359
	5121	5022	0.184092	0.0022238
	481	382	2.5	0.397023
	2629	2530	3.01096	0.0721976
	1750	1651	90.1333	3.3119
	591	492	5.51693	0.680253
	530	431	7.98453	1.12386
	2472	2373	26.9251	0.688333
	2759	2660	87.8571	2.0037
	1959	1860	10.2991	0.335912
	2239	2140	53.4012	1.51383
	2577	2478	1.39693	0.0341989
	2641	2542	45.8126	1.09332
	462	363	0	0
	2440	2341	0.124927	0.00323739
	1280	1181	0	0
	291	192	0	0
	1123	1024	0	0
	5774	5675	371.3	3.96916
	2715	2616	1735.55	40.2475
	682	583	25.5045	2.65392
	693	594	61.6271	6.29396
	2511	2412	72.0714	1.81269
	586	487	10.7052	1.33354
	5088	4989	48.8604	0.594131
	2229	2130	9.13956	0.260306
	1544	1445	0	0
	890	791	0	0
	854	755	0	0
	1891	1792	0	0
	1674	1575	0	0
	746	647	1	0.0937636
	457	358	0	0
	1318	1219	0	0
	1872	1773	0	0
	14786	14687	1581.75	6.53346
	2224	2125	456.129	13.0217
	1305	1206	45.844	2.30608
	854	755	47.5819	3.82326
	479	380	0	0
	357	258	1.6542	0.388962
	428	329	8.99674	1.65893
	512	413	8.48887	1.24692
	462	363	6.88757	1.15106
	341	242	8.58927	2.15318
	1852	1753	2.63966	0.0913491
	14758	14659	21.08	0.0872377
	2550	2451	94.9675	2.35055
	2554	2455	886.143	21.8973
	3329	3230	0	0
	3022	2923	0	0
	2400	2301	0	0
	582	483	0	0
	748	649	0	0
	556	457	0	0
	256	157	0	0
	486	387	0	0
	563	464	0	0
	1907	1808	0	0
	1037	938	0	0
	3094	2995	0	0
	1593	1494	0	0
	1677	1578	0	0
	3660	3561	416.075	7.08824
	725	626	422.203	40.9153
	7058	6959	1.44138	0.0125652
	4644	4545	2.77333	0.0370174
	4635	4536	0.127577	0.00170623
	5204	5105	0	0
	5225	5126	15.8193	0.187218
	1150	1051	3.25026	0.187609
	453	354	0	0
	1316	1217	4.36103	0.217389
	1431	1332	0	0
	3487	3388	366.155	6.55632
	1808	1709	777.008	27.5818
	2839	2740	19.7059	0.4363
	1089	990	145.789	8.93361
	778	679	8.68723	0.776158
	1194	1095	200.124	11.0872
	866	767	0	0
	2917	2818	1529.49	32.9264
	1631	1532	0	0
	3957	3858	553.114	8.69744
	813	714	10.2818	0.873591
	1390	1291	22.339	1.04972
	500	401	28.8022	4.35733
	526	427	11.4983	1.6336
	790	691	72.0835	6.32844
	413	314	5.17329	0.999484
	965	866	0	0
	611	512	3	0.355459
	1882	1783	9.9914	0.339949
	506	407	0	0
	2777	2678	19.4683	0.441018
	3625	3526	460.659	7.92567
	4845	4746	27.7007	0.35408
	675	576	8.33028	0.877356
	424	325	7.30995	1.36449
	2822	2723	1	0.0222788
	531	432	18.6808	2.62331
	712	613	13.2969	1.31592
	2016	1917	534.898	16.9273
	1706	1607	28.9893	1.09436
	1170	1071	21.1345	1.19713
	1187	1088	0	0
	2480	2381	19.8073	0.504666
	572	473	0	0
	6169	6070	13.9063	0.138983
	645	546	0	0
	453	354	0	0
	277	178	0	0
	466	367	1.2542	0.207319
	1968	1869	63.3458	2.05611
	1987	1888	782.237	25.1348
	1021	922	61.0319	4.01573
	1213	1114	0	0
	737	638	20.9838	1.99527
	1709	1610	34.856	1.31338
	2033	1934	213.292	6.69046
	5129	5030	0	0
	1570	1471	0	0
	5054	4955	0	0
	5057	4958	0	0
	6165	6066	0	0
	473	374	0	0
	4792	4693	0	0
	540	441	0	0
	5071	4972	0	0
	551	452	0	0
	789	690	0	0
	490	391	0	0
	5467	5368	0	0
	3439	3340	0	0
	3543	3444	0	0
	3474	3375	0	0
	1506	1407	0	0
	5740	5641	0	0
	5705	5606	0	0
	3051	2952	0	0
	1129	1030	0	0
	437	338	0	0
	587	488	0	0
	3710	3611	0	0
	3149	3050	0	0
	571	472	0	0
	559	460	0	0
	250	151	0	0
	2967	2868	0	0
	989	890	0	0
	285	186	0	0
	704	605	0	0
	473	374	1	0.162206
	1398	1299	0	0
	1873	1774	0	0
	565	466	0	0
	572	473	0	0
	555	456	0.319403	0.0424925
	1263	1164	0	0
	1699	1600	2.38806	0.0905449
	2795	2696	0	0
	521	422	0	0
	573	474	0.292537	0.0374405
	6922	6823	2400.45	21.3431
	2230	2131	75.3223	2.14427
	1181	1082	495.413	27.7766
	578	479	38.0665	4.8211
	616	517	0	0
	5919	5820	0	0
	198	99	15.4197	9.44888
	522	423	8.7436	1.25397
	545	446	4.18351	0.569043
	774	675	16.7765	1.50777
	2742	2643	4.46157	0.102407
	1052	953	0	0
	1088	989	0	0
	1125	1026	0	0
	864	765	0	0
	1026	927	0	0
	5906	5807	0	0
	5102	5003	0	0
	4625	4526	1	0.0134037
	1331	1232	0	0
	1483	1384	0	0
	819	720	0	0
	553	454	0	0
	895	796	0	0
	1795	1696	87.4703	3.12877
	2010	1911	39.1245	1.24202
	1653	1554	43.4806	1.6974
	739	640	28.7235	2.72268
	680	581	11.9831	1.25121
	623	524	151.091	17.4923
	1329	1230	0	0
	1285	1186	164.058	8.39174
	350	251	0	0
	2529	2430	191.661	4.78483
	776	677	148.135	13.2742
	249	150	8.36161	3.38172
	1542	1443	0	0
	872	773	0	0
	748	649	0	0
	1824	1725	0	0
	348	249	0	0
	2452	2353	5	0.12891
	2144	2045	3.61733	0.107308
	562	463	0	0
	448	349	0.382665	0.0665169
	1682	1583	0	0
	4662	4563	6.89824	0.0917121
	1192	1093	0	0
	1458	1359	0	0
	8540	8441	8.23465	0.059182
	841	742	2.24262	0.183354
	1864	1765	0	0
	1120	1021	1.01477	0.0602951
	1598	1499	0	0
	2757	2658	0	0
	1547	1448	0	0
	1394	1295	0	0
	413	314	0	0
	556	457	0	0
	483	384	0	0
	849	750	3.48862	0.282183
	785	686	0	0
	875	776	0	0
	211	112	0	0
	458	359	1.05588	0.178427
	5257	5158	54.4015	0.639835
	2108	2009	18.2848	0.55214
	4938	4839	0	0
	5081	4982	45.9421	0.55943
	754	655	0	0
	581	482	0	0
	1032	933	9.37243	0.60941
	679	580	0	0
	938	839	0	0
	475	376	1.99914	0.322548
	407	308	0	0
	902	803	16.5801	1.25259
	1279	1180	107.963	5.55049
	1107	1008	38.4274	2.3127
	678	579	11.1823	1.17163
	3321	3222	57.1456	1.07596
	539	440	6.56856	0.905641
	3114	3015	0	0
	3250	3151	0	0
	3478	3379	0	0
	3318	3219	0	0
	1124	1025	0	0
	682	583	0	0
	603	504	0	0
	582	483	0	0
	502	403	0	0
	559	460	0	0
	613	514	0	0
	545	446	0	0
	926	827	1.00162	0.0734743
	1968	1869	1	0.0324586
	569	470	0	0
	871	772	0	0
	2031	1932	0	0
	588	489	0	0
	833	734	0	0
	380	281	0	0
	725	626	3.23308	0.313314
	3557	3458	112.33	1.97064
	588	489	0	0
	7276	7177	1108.39	9.36891
	1580	1481	77.9112	3.19141
	3491	3392	1050.98	18.7965
	4364	4265	1225.69	17.4341
	881	782	0	0
	571	472	2.69619	0.346535
	470	371	2.42548	0.396609
	824	725	16.4219	1.37412
	866	767	0	0
	2855	2756	397.292	8.74519
	1182	1083	49.0963	2.75017
	540	441	2.72821	0.3753
	1267	1168	357.622	18.5746
	556	457	9.18225	1.21891
	3317	3218	0	0
	864	765	60.0208	4.7597
	770	671	17.4985	1.58204
	2362	2263	912.14	24.4521
	573	474	12.4358	1.5916
	1365	1266	0.648829	0.0310911
	4191	4092	1197.3	17.7503
	808	709	0	0
	842	743	1.70998	0.139618
	478	379	6.14694	0.983917
	93	1.00055	0	0
	6958	6859	0	0
	6276	6177	182.697	1.79429
	4820	4721	0	0
	388	289	0	0
	518	419	0	0
	684	585	0.697444	0.0723256
	3011	2912	10.4944	0.218628
	2694	2595	0	0
	4650	4551	0	0
	9021	8922	293.02	1.99239
	2635	2536	9.49276	0.227082
	724	625	0	0
	854	755	10.9927	0.883278
	3067	2968	0	0
	802	703	0	0
	576	477	0	0
	1921	1822	0	0
	1713	1614	0	0
	656	557	0	0
	560	461	0	0
	622	523	0	0
	1376	1277	0	0
	2019	1920	0	0
	1665	1566	2.29889	0.0890563
	713	614	0	0
	1226	1127	0	0
	593	494	1.70111	0.208903
	568	469	0	0
	629	530	23.7787	2.72176
	2955	2856	812.57	17.26
	1252	1153	52.2288	2.74802
	5145	5046	22.9723	0.276182
	736	637	17.9374	1.70828
	734	635	18.0136	1.72094
	888	789	0.350139	0.0269217
	2056	1957	56.8847	1.76337
	526	427	1.05571e-05	1.49988e-06
	271	172	0	0
	3425	3326	1897.04	34.6014
	834	735	0	0
	1210	1111	23.4419	1.28002
	671	572	3.01099	0.319339
	1424	1325	0	0
	742	643	36.9181	3.4831
	557	458	0	0
	1963	1864	3294.17	107.211
	786	687	15.9301	1.40669
	1991	1892	34.633	1.11047
	568	469	0	0
	898	799	49.661	3.77057
	2132	2033	0	0
	1341	1242	3.13705	0.153228
	3144	3045	6.11165	0.121762
	1622	1523	9.10138	0.362532
	1562	1463	0	0
	1485	1386	0	0
	1885	1786	0	0
	1628	1529	74.289	2.94751
	1559	1460	0	0
	1450	1351	0	0
	446	347	0	0
	643	544	0	0
	951	852	0	0
	571	472	0.748959	0.0962619
	581	482	0	0
	583	484	0	0
	609	510	0	0
	580	481	0	0
	568	469	0	0
	3340	3241	0	0
	3236	3137	0	0
	3532	3433	0	0
	1495	1396	2.50635	0.108917
	5700	5601	0	0
	2893	2794	0	0
	2131	2032	0	0
	2830	2731	0	0
	2506	2407	0	0
	5488	5389	0	0
	5686	5587	0	0
	2924	2825	0	0
	2566	2467	0	0
	3057	2958	0	0
	3377	3278	0	0
	559	460	0	0
	573	474	0.5	0.0639927
	1803	1704	0	0
	4749	4650	0	0
	5367	5268	0	0
	904	805	0	0
	2707	2608	0	0
	2955	2856	0	0
	2631	2532	0	0
	2509	2410	0	0
	5613	5514	0	0
	5491	5392	0	0
	3169	3070	0	0
	2420	2321	0	0
	1382	1283	2.64793	0.125204
	2025	1926	0	0
	4364	4265	0	0
	856	757	0	0
	2235	2136	1.35207	0.0384006
	1476	1377	0	0
	447	348	0	0
	2006	1907	34.3058	1.09133
	2759	2660	0	0
	2873	2774	0	0
	3438	3339	58.817	1.06862
	3552	3453	75.8772	1.33307
	2037	1938	0	0
	1426	1327	0	0
	3148	3049	369	7.34188
	2593	2494	0	0
	868	769	2426.98	191.46
	373	274	54.9565	12.1677
	627	528	655.385	75.3011
	478	379	1466.68	234.766
	5559	5460	646.096	7.17865
	3115	3016	18.745	0.377044
	1945	1846	162.086	5.32663
	514	415	1.53535e-05	2.24439e-06
	751	652	32.7532	3.04751
	728	629	12.1016	1.16716
	317	218	20.0394	5.57657
	500	401	15.3228	2.31811
	860	761	0	0
	774	675	0	0
	3176	3077	167.737	3.30704
	828	729	0	0
	1946	1847	93.0638	3.0567
	585	486	0	0
	1139	1040	0	0
	4487	4388	59.6781	0.825062
	523	424	0	0
	823	724	0	0
	686	587	0	0
	652	553	0	0
	427	328	3.46793	0.641409
	950	851	0	0
	807	708	1.48151	0.126943
	439	340	6.32188	1.12799
	971	872	0	0
	1419	1320	45.5328	2.09261
	486	387	8.61371	1.35026
	728	629	23.1037	2.22828
	573	474	0	0
	667	568	0	0
	687	588	1	0.103172
	2719	2620	17.794	0.412012
	1798	1699	253.817	9.06286
	989	890	17.2333	1.17467
	834	735	4.02146e-06	3.31921e-07
	948	849	14.4999	1.03609
	1280	1181	23.7937	1.22222
	1718	1619	0.029686	0.00111236
	1647	1548	34.3514	1.34621
	1877	1778	0	0
	1519	1420	0	0
	1018	919	9.50194	0.627243
	888	789	0	0
	860	761	17.3712	1.38479
	1632	1533	1.88092	0.0744331
	1362	1263	44.104	2.11843
	1325	1226	0	0
	885	786	46.3949	3.58085
	522	423	17.0224	2.44128
	2014	1915	0.000175515	5.56011e-06
	11973	11874	1.07095	0.00547154
	1623	1524	0	0
	1776	1677	0	0
	871	772	0.930371	0.0731101
	487	388	0	0
	1657	1558	0	0
	5921	5822	17.9924	0.18748
	1039	940	1.62142	0.104642
	555	456	0	0
	1436	1337	0	0
	579	480	8.85026e-06	1.11855e-06
	571	472	2.04472	0.262804
	558	459	0	0
	521	422	0	0
	675	576	0	0
	505	406	1.34142	0.200437
	587	488	0	0
	809	710	0	0
	2827	2728	0	0
	6207	6108	0	0
	6036	5937	0	0
	3061	2962	0	0
	4324	4225	24.0057	0.344688
	397	298	0.0957633	0.0194949
	674	575	3.40485	0.359227
	3620	3521	2.49371	0.0429653
	1992	1893	45.622	1.46205
	1785	1686	130.675	4.7019
	735	636	14.3124	1.36519
	2964	2865	60.3424	1.27772
	488	389	8.57314	1.33699
	400	301	0	0
	1788	1689	33.4752	1.20235
	2000	1901	0	0
	1855	1756	0	0
	8685	8586	1302.64	9.20392
	8992	8893	53.3859	0.364181
	8368	8269	325.972	2.39148
	3367	3268	1.00546	0.0186647
	3465	3366	0	0
	3803	3704	0	0
	2159	2060	0	0
	2271	2172	0	0
	1432	1333	0	0
	580	481	0	0
	834	735	0	0
	563	464	0	0
	1090	991	0	0
	5431	5332	18.9656	0.215782
	584	485	0	0
	745	646	11	1.033
	1938	1839	183.5	6.0533
	1095	996	0	0
	1293	1194	78.2774	3.97714
	1984	1885	0	0
	582	483	10.694	1.34317
	600	501	2.24231	0.271517
	801	702	4.0022	0.34586
	548	449	0	0
	377	278	85.2636	18.6062
	1733	1634	656.136	24.3602
	861	762	305.885	24.3524
	1628	1529	0	0
	1628	1529	0	0
	16183	16084	141.815	0.534891
	808	709	13.8776	1.18743
	855	756	0	0
	959	860	0	0
	5476	5377	537.673	6.06621
	1095	996	95.0861	5.79157
	1037	938	0	0
	1380	1281	13.4842	0.63858
	2588	2489	22.8685	0.557379
	2436	2337	491.397	12.7559
	1052	953	41.9797	2.6723
	1210	1111	2390.21	130.515
	1249	1150	5.08384	0.268184
	1025	926	1341.58	87.8908
	1064	965	0	0
	4921	4822	0	0
	3558	3459	20.8646	0.365931
	2104	2005	0	0
	1503	1404	1.03997	0.0449358
	1176	1077	2.79168	0.157249
	872	773	1.72329e-06	1.35243e-07
	546	447	1.3037	0.176933
	616	517	0	0
	3990	3891	411.452	6.41501
	4209	4110	38.8325	0.573181
	4266	4167	451.533	6.57362
	801	702	13.182	1.13916
	671	572	7.5945	0.805456
	3256	3157	285.476	5.48572
	2818	2719	1.89096e-08	4.21902e-10
	3017	2918	372.59	7.74613
	1770	1671	241.782	8.7778
	2509	2410	273.999	6.89716
	2901	2802	21.8113	0.472228
	2909	2810	109.41	2.36206
	3665	3566	76.3384	1.29867
	524	425	19.6882	2.81032
	1042	943	90.3854	5.81467
	514	415	38.1515	5.57702
	581	482	3.82942	0.481975
	463	364	23.3878	3.89786
	493	394	2.28714	0.352155
	599	500	0.308364	0.0374138
	565	466	0	0
	578	479	0	0
	760	661	0	0
	6963	6864	1195.12	10.5626
	2056	1957	15.9704	0.495066
	1107	1008	4.63347	0.278859
	627	528	0	0
	1161	1062	0	0
	1125	1026	0	0
	1895	1796	0	0
	582	483	0	0
	435	336	0	0
	2758	2659	0	0
	2805	2706	0	0
	2685	2586	0	0
	1151	1052	0	0
	2491	2392	0	0
	2671	2572	0	0
	2466	2367	0	0
	5732	5633	61.5772	0.66316
	2637	2538	0	0
	658	559	0	0
	1021	922	0	0
	422	323	0.898023	0.168664
	550	451	0	0
	564	465	0	0
	583	484	0	0
	135	36	0	0
	1617	1518	1	0.0399638
	6209	6110	0	0
	1984	1885	2.04196	0.0657164
	2099	2000	0	0
	1194	1095	0	0
	6425	6326	0	0
	6104	6005	0	0
	466	367	0	0
	1245	1146	8.93904	0.4732
	2455	2356	0	0
	2791	2692	0	0
	946	847	0	0
	988	889	0	0
	541	442	2.02031	0.277291
	2829	2730	21.4246	0.476089
	2220	2121	1.41309	0.0404172
	758	659	0	0
	456	357	0	0
	4189	4090	685.699	10.1707
	685	586	24.7156	2.55865
	872	773	15.3981	1.20844
	672	573	0	0
	1455	1356	5.95568	0.266447
	515	416	2.23147	0.325414
	376	277	0	0
	731	632	0	0
	803	704	0	0
	875	776	5.89901	0.461165
	3582	3483	2790.15	48.5974
	1744	1645	738.355	27.2294
	4093	3994	132.037	2.00552
	2413	2314	0.00153471	4.02348e-05
	1503	1404	72.8532	3.14789
	631	532	11.5113	1.31266
	870	771	21.2305	1.6705
	1135	1036	0	0
	352	253	0	0
	454	355	18.9255	3.23413
	3774	3675	0.034835	0.000575039
	1131	1032	0	0
	1138	1039	0	0
	333	234	0	0
	740	641	0	0
	5336	5237	2	0.0231679
	5445	5346	0	0
	612	513	0	0
	883	784	0	0
	4886	4787	0	0
	4921	4822	0	0
	4924	4825	0	0
	4149	4050	0	0
	5016	4917	0	0
	5969	5870	0	0
	2893	2794	0	0
	4874	4775	0	0
	6052	5953	0	0
	4866	4767	0	0
	6565	6466	0	0
	4903	4804	0	0
	4628	4529	0	0
	4642	4543	0	0
	2513	2414	0	0
	5025	4926	0	0
	4940	4841	0	0
	969	870	0	0
	4592	4493	0	0
	5231	5132	0	0
	5128	5029	0	0
	3379	3280	0	0
	5094	4995	0	0
	3885	3786	0	0
	537	438	0	0
	675	576	0	0
	4761	4662	0	0
	1849	1750	0	0
	5799	5700	0	0
	5398	5299	0	0
	4530	4431	0	0
	611	512	0	0
	611	512	0	0
	4283	4184	0	0
	440	341	0	0
	665	566	0	0
	2477	2378	1.01123	0.0257973
	708	609	0	0
	3525	3426	0	0
	958	859	0	0
	836	737	0	0
	2580	2481	0	0
	547	448	0	0
	727	628	0	0
	1678	1579	0	0
	1248	1149	0	0
	549	450	0	0
	2011	1912	0	0
	598	499	0	0
	2556	2457	0	0
	183	84	0	0
	1072	973	17.1387	1.06857
	611	512	10.9944	1.30269
	1543	1444	7905.54	332.126
	1324	1225	5224.66	258.738
	1990	1891	17.503	0.561513
	726	627	149.982	14.5114
	697	598	17.3697	1.76209
	419	320	0	0
	841	742	30.8822	2.5249
	544	445	1.694	0.230936
	746	647	229.679	21.5355
	1285	1186	3.22299	0.164859
	687	588	0	0
	575	476	0	0
	223	124	0	0
